1365.0	1384.0	char=FORREST tags=neg,self,remorse,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
1373.0	1374.0	char=JENNY tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
1374.0	1384.0	char=JENNY tags=la,neg,other,verbal arousal=-1.00 val_pos=0.00 val_neg=1.00
1412.0	1413.0	char=JENNY tags=la,pos,hope,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
1413.0	1445.0	char=JENNY tags=pos,self,hope,verbal arousal=-0.33 val_pos=1.00 val_neg=0.00
1437.0	1450.0	char=FORREST tags=ha,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
1445.0	1446.0	char=JENNY tags=ha,pos arousal=0.67 val_pos=0.67 val_neg=0.00
1446.0	1475.0	char=JENNY tags=pos,other,love arousal=0.00 val_pos=0.67 val_neg=0.00
1450.0	1468.0	char=FORREST tags=ha,other,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
1468.0	1475.0	char=FORREST tags=pos,other,verbal arousal=0.33 val_pos=0.67 val_neg=0.33
1475.0	1477.0	char=FORREST tags=verbal arousal=0.00 val_pos=0.33 val_neg=0.33
1477.0	1480.0	char=FORREST tags=neg,self,verbal arousal=0.33 val_pos=0.33 val_neg=0.67
1480.0	1481.0	char=FORREST tags=self,verbal arousal=0.00 val_pos=0.33 val_neg=0.33
1481.0	1482.0	char=JENNY tags=pos,other,verbal arousal=0.00 val_pos=0.67 val_neg=0.00
1481.0	1498.0	char=FORREST tags=neg,self,verbal arousal=-0.33 val_pos=0.33 val_neg=0.67
1482.0	1491.0	char=JENNY tags=other,verbal arousal=0.00 val_pos=0.33 val_neg=0.33
1491.0	1497.0	char=JENNY tags=pos,other,verbal arousal=-0.33 val_pos=0.67 val_neg=0.33
1497.0	1499.0	char=JENNY tags=la,other,verbal arousal=-0.67 val_pos=0.33 val_neg=0.33
1498.0	1512.0	char=FORREST tags=la,self,verbal arousal=-0.67 val_pos=0.33 val_neg=0.33
1499.0	1520.0	char=JENNY tags=pos,other,love,verbal arousal=-0.33 val_pos=0.67 val_neg=0.33
1512.0	1513.0	char=FORREST tags=pos,verbal arousal=0.00 val_pos=0.67 val_neg=0.00
1513.0	1519.0	char=FORREST tags=pos,self,happiness,verbal arousal=0.33 val_pos=1.00 val_neg=0.00
1519.0	1520.0	char=FORREST tags=pos,self,verbal arousal=0.33 val_pos=0.67 val_neg=0.33
1520.0	1525.0	char=GIRL tags=la,neg,other,contempt,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
1520.0	1523.0	char=JENNY tags=pos,verbal arousal=0.00 val_pos=0.67 val_neg=0.00
1520.0	1521.0	char=FORREST tags=pos,neg,self,verbal arousal=0.00 val_pos=0.67 val_neg=0.67
1521.0	1522.0	char=FORREST tags=la,neg,self arousal=-0.67 val_pos=0.00 val_neg=0.67
1522.0	1525.0	char=FORREST tags=la,neg,self,shame,verbal arousal=-1.00 val_pos=0.00 val_neg=1.00
1523.0	1525.0	char=JENNY tags=other,contempt,verbal arousal=0.00 val_pos=0.33 val_neg=0.33
1582.0	1584.0	char=MAN tags=la,pos,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
1586.0	1587.0	char=MAN tags=la,pos,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
1587.0	1588.0	char=MAN tags=la,pos,self,pride,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
1590.0	1593.0	char=MAN tags=la,pos,self,pride,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
1597.0	1598.0	char=PRESIDENTKENNEDY tags=la,pos,happiness arousal=-0.67 val_pos=0.67 val_neg=0.00
1598.0	1599.0	char=PRESIDENTKENNEDY tags=la,pos,other,happiness,verbal arousal=-1.00 val_pos=1.00 val_neg=0.00
1646.0	1651.0	char=MRSGUMP tags=pos,other,pride,verbal arousal=0.33 val_pos=1.00 val_neg=0.00
1651.0	1660.0	char=MRSGUMP tags=pos,other,pride arousal=0.00 val_pos=0.67 val_neg=0.00
1661.0	1670.0	char=MAN tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
1670.0	1672.0	char=MAN tags=neg,other,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
1672.0	1675.0	char=MAN tags=neg,other,contempt,verbal arousal=-0.33 val_pos=0.00 val_neg=0.67
1675.0	1676.0	char=MAN tags=la,neg,other,contempt,verbal arousal=-0.67 val_pos=0.00 val_neg=1.00
1676.0	1688.0	char=FORREST tags=la,neg,self arousal=-0.67 val_pos=0.00 val_neg=0.67
1676.0	1678.0	char=MAN tags=neg,other,contempt,verbal arousal=-0.33 val_pos=0.00 val_neg=0.67
1744.0	1747.0	char=FORRESTVO tags=la,pos,happiness arousal=-0.67 val_pos=0.67 val_neg=0.00
1759.0	1760.0	char=MAN tags=ha,other arousal=0.67 val_pos=0.33 val_neg=0.33
1760.0	1796.0	char=MAN tags=ha,neg,other,verbal arousal=1.00 val_pos=0.33 val_neg=0.67
1811.0	1819.0	char=MAN tags=neg,other,verbal arousal=0.33 val_pos=0.33 val_neg=0.67
1819.0	1822.0	char=MAN tags=pos,other,admiration,verbal arousal=0.00 val_pos=1.00 val_neg=0.33
1822.0	1829.0	char=MAN tags=pos,neg,other,verbal arousal=0.00 val_pos=0.67 val_neg=0.67
1829.0	1830.0	char=MAN tags=neg,other,verbal arousal=0.33 val_pos=0.33 val_neg=0.67
1830.0	1832.0	char=MAN tags=ha,other,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
1873.0	1874.0	char=FORRESTVO tags=la,neg,self,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
1874.0	1904.0	char=FORRESTVO tags=la,neg,self,sadness,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
1887.0	1890.0	char=MAN tags=pos,self arousal=0.00 val_pos=0.67 val_neg=0.00
1890.0	1892.0	char=MAN tags=pos,self,happiness,verbal arousal=-0.33 val_pos=1.00 val_neg=0.00
2000.0	2003.0	char=MAN tags=other,verbal arousal=0.00 val_pos=0.33 val_neg=0.33
2030.0	2031.0	char=JENNY tags=ha,neg,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2031.0	2042.0	char=JENNY tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
2034.0	2046.0	char=FORREST tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2042.0	2049.0	char=JENNY tags=ha,neg,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2046.0	2073.0	char=FORREST tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2049.0	2056.0	char=JENNY tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2056.0	2076.0	char=JENNY tags=neg,self,sadness,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
2073.0	2076.0	char=FORREST tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2076.0	2090.0	char=JENNY tags=neg,self,sadness arousal=0.00 val_pos=0.00 val_neg=0.67
2076.0	2083.0	char=FORREST tags=neg,other,fear,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
2083.0	2094.0	char=FORREST tags=la,neg,other,fear arousal=-0.67 val_pos=0.00 val_neg=0.67
2090.0	2093.0	char=JENNY tags=neg,self,sadness,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2093.0	2096.0	char=JENNY tags=ha,neg,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2094.0	2095.0	char=FORREST tags=neg,other,fear arousal=-0.33 val_pos=0.00 val_neg=1.00
2095.0	2096.0	char=FORREST tags=neg,other,sadness,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2096.0	2100.0	char=JENNY tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
2096.0	2104.0	char=FORREST tags=neg,other,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2100.0	2121.0	char=JENNY tags=ha,neg,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2104.0	2116.0	char=FORREST tags=neg,other,sadness,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
2116.0	2136.0	char=FORREST tags=neg,sadness,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2121.0	2130.0	char=JENNY tags=neg,other,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
2130.0	2147.0	char=JENNY tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2136.0	2142.0	char=FORREST tags=pos,other,verbal arousal=-0.33 val_pos=0.67 val_neg=0.33
2142.0	2150.0	char=FORREST tags=verbal arousal=0.00 val_pos=0.33 val_neg=0.33
2162.0	2208.0	char=BUBBA tags=la,neg,fear,narrator arousal=-0.67 val_pos=0.00 val_neg=0.67
2162.0	2206.0	char=FORREST tags=la,neg,fear,narrator arousal=-0.67 val_pos=0.00 val_neg=0.67
2290.0	2308.0	char=DAN tags=neg,other,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2315.0	2317.0	char=DAN tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2356.0	2359.0	char=FORREST tags=la,neg,self,fear,verbal arousal=-1.00 val_pos=0.33 val_neg=0.67
2394.0	2395.0	char=MAN tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2395.0	2397.0	char=MAN tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2397.0	2421.0	char=MAN tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2411.0	2421.0	char=DAN tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2445.0	2450.0	char=MAN tags=neg,fear,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2534.0	2538.0	char=BUBBA tags=la,pos,other,love,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
2555.0	2556.0	char=BUBBA tags=la,pos,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
2556.0	2583.0	char=BUBBA tags=pos,self,happiness,verbal arousal=0.00 val_pos=0.67 val_neg=0.00
2649.0	2713.0	char=DAN tags=ha,neg,fear,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2660.0	2929.0	char=BUBBA tags=ha,neg,fear,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2680.0	2709.0	char=MAN tags=ha,neg,self,fear,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2713.0	2715.0	char=DAN tags=ha,neg,other,fear,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
2715.0	2717.0	char=DAN tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
2717.0	2837.0	char=DAN tags=ha,neg,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2753.0	2754.0	char=FORREST tags=neg,fear arousal=0.00 val_pos=0.00 val_neg=0.67
2754.0	2773.0	char=FORREST tags=neg,other,fear arousal=0.33 val_pos=0.00 val_neg=1.00
2763.0	2771.0	char=MAN tags=neg,self,fear arousal=0.00 val_pos=0.00 val_neg=0.67
2771.0	2772.0	char=MAN tags=neg,self,fear,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
2772.0	2783.0	char=MAN tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2773.0	2828.0	char=FORREST tags=ha,neg,fear arousal=0.67 val_pos=0.00 val_neg=0.67
2783.0	2791.0	char=MAN tags=neg,self,fear,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2791.0	2819.0	char=MAN tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2819.0	2822.0	char=MAN tags=neg,self,fear,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
2822.0	3059.0	char=MAN tags=neg,fear,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
2828.0	2927.0	char=FORREST tags=ha,neg,self,fear,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
2837.0	2842.0	char=DAN tags=ha,neg,self,fear,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2842.0	2848.0	char=DAN tags=ha,neg,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2848.0	2911.0	char=DAN tags=ha,neg,other,verbal arousal=1.00 val_pos=0.00 val_neg=1.00
2911.0	3013.0	char=DAN tags=ha,neg,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
2927.0	2937.0	char=FORREST tags=ha,neg,fear arousal=0.67 val_pos=0.00 val_neg=0.67
2929.0	3030.0	char=BUBBA tags=neg,self,fear,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
2937.0	2938.0	char=FORREST tags=neg,other,sadness,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
2938.0	2977.0	char=FORREST tags=la,neg,other,sadness,verbal arousal=-1.00 val_pos=0.00 val_neg=1.00
2977.0	2978.0	char=FORREST tags=neg,other,sadness,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
2978.0	3033.0	char=FORREST tags=neg,self,fear,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
3013.0	3059.0	char=DAN tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
3030.0	3040.0	char=BUBBA tags=neg,self,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
3033.0	3059.0	char=FORREST tags=ha,neg,self,fear,verbal arousal=0.67 val_pos=0.00 val_neg=0.67
3040.0	3041.0	char=BUBBA tags=neg,self,sadness,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
3041.0	3059.0	char=BUBBA tags=neg,self,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
3042.0	3045.0	char=FORRESTVO tags=la,neg,self,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
3045.0	3059.0	char=FORRESTVO tags=la,neg,self,sadness,verbal arousal=-0.67 val_pos=0.00 val_neg=0.67
3063.0	3091.0	char=FORREST tags=la,neg,self,sadness arousal=-0.67 val_pos=0.00 val_neg=0.67
3091.0	3094.0	char=FORREST tags=la,self arousal=-0.67 val_pos=0.33 val_neg=0.33
3094.0	3095.0	char=FORRESTVO tags=pos,self,happiness arousal=0.00 val_pos=0.67 val_neg=0.00
3095.0	3102.0	char=FORRESTVO tags=pos,self,happiness,verbal arousal=-0.33 val_pos=1.00 val_neg=0.00
3102.0	3103.0	char=FORRESTVO tags=pos,self,happiness arousal=0.00 val_pos=0.67 val_neg=0.00
3104.0	3113.0	char=FORREST tags=pos,happiness arousal=0.00 val_pos=0.67 val_neg=0.00
3153.0	3167.0	char=FORREST tags=la arousal=-0.67 val_pos=0.33 val_neg=0.33
3167.0	3168.0	char=FORREST tags=la,neg,self,sadness arousal=-1.00 val_pos=0.33 val_neg=0.67
3168.0	3171.0	char=FORREST tags=la,neg,self,sadness,narrator arousal=-1.00 val_pos=0.00 val_neg=1.00
3177.0	3178.0	char=MAN tags=neg,other arousal=0.00 val_pos=0.00 val_neg=0.67
3178.0	3182.0	char=MAN tags=neg,other,verbal arousal=-0.33 val_pos=0.00 val_neg=1.00
3182.0	3190.0	char=MAN tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
3250.0	3251.0	char=DAN tags=la,neg,self,sadness,narrator arousal=-1.00 val_pos=0.00 val_neg=1.00
3268.0	3269.0	char=FORREST tags=pos,happiness arousal=0.00 val_pos=0.67 val_neg=0.00
3269.0	3272.0	char=FORREST tags=pos,self,happiness,verbal arousal=0.33 val_pos=1.00 val_neg=0.00
3272.0	3273.0	char=FORREST tags=ha,pos,happiness arousal=0.67 val_pos=0.67 val_neg=0.00
3316.0	3318.0	char=PRESIDENTJOHNSON tags=la,pos,other,verbal arousal=-0.67 val_pos=0.67 val_neg=0.00
3318.0	3319.0	char=PRESIDENTJOHNSON tags=pos,other,verbal arousal=-0.33 val_pos=0.67 val_neg=0.33
3319.0	3323.0	char=PRESIDENTJOHNSON tags=other arousal=0.00 val_pos=0.33 val_neg=0.33
3331.0	3333.0	char=PRESIDENTJOHNSON tags=la,pos,happiness arousal=-0.67 val_pos=0.67 val_neg=0.00
3333.0	3334.0	char=PRESIDENTJOHNSON tags=la,pos,other,happiness,verbal arousal=-1.00 val_pos=1.00 val_neg=0.00
3390.0	3435.0	char=CROWD tags=ha,pos,happiness,verbal arousal=0.67 val_pos=0.67 val_neg=0.00
3414.0	3436.0	char=ABBIEHOFFMAN tags=ha,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
3421.0	3425.0	char=MAN tags=pos,verbal arousal=0.00 val_pos=0.67 val_neg=0.00
3441.0	3460.0	char=ABBIEHOFFMAN tags=ha,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
3443.0	3460.0	char=CROWD tags=ha,pos,happiness,verbal arousal=0.67 val_pos=0.67 val_neg=0.00
3494.0	3496.0	char=MAN tags=ha,other,verbal arousal=0.67 val_pos=0.33 val_neg=0.33
3495.0	3517.0	char=WOMAN tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
3497.0	3505.0	char=CROWD tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
3505.0	3507.0	char=CROWD tags=neg,other,verbal arousal=0.33 val_pos=0.00 val_neg=1.00
3507.0	3517.0	char=CROWD tags=neg,verbal arousal=0.00 val_pos=0.00 val_neg=0.67
3519.0	3525.0	char=ABBIEHOFFMAN tags=ha,neg,other arousal=0.67 val_pos=0.00 val_neg=0.67
3525.0	3530.0	char=ABBIEHOFFMAN tags=ha,other arousal=0.67 val_pos=0.33 val_neg=0.33
3538.0	3539.0	char=JENNY tags=ha,pos,happiness arousal=0.67 val_pos=0.67 val_neg=0.00
