onset	duration	character	arousal	valence_positive	valence_negative	c_audio	c_context	c_face	c_gesture	c_narrator	c_verbal	d_other	d_self	e_admiration	e_anger/rage	e_contempt	e_disappointment	e_fear	e_fears_confirmed	e_gloating	e_gratification	e_gratitude	e_happiness	e_happy-for	e_hate	e_hope	e_love	e_pity/compassion	e_pride	e_relief	e_remorse	e_resent	e_sadness	e_satisfaction	e_shame
50.84	1.0	BUBBA	0.555555555556	0.0	0.555555555556	0.111111111111	0.222222222222	0.33333333333299997	0.0	0.0	0.444444444444	0.444444444444	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53.84	29.0	DAN	1.0	0.0	1.0	0.111111111111	0.33333333333299997	0.222222222222	0.444444444444	0.0	0.666666666667	0.666666666667	0.33333333333299997	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54.84	5.0	FORREST	0.444444444444	0.0	0.666666666667	0.111111111111	0.555555555556	0.444444444444	0.222222222222	0.0	0.111111111111	0.222222222222	0.444444444444	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56.84	2.0	BUBBA	0.555555555556	0.0	0.555555555556	0.111111111111	0.33333333333299997	0.222222222222	0.0	0.0	0.33333333333299997	0.444444444444	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59.84	31.0	FORREST	0.555555555556	0.0	0.777777777778	0.111111111111	0.555555555556	0.444444444444	0.33333333333299997	0.0	0.111111111111	0.222222222222	0.555555555556	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.84	2.0	BUBBA	0.555555555556	0.0	0.555555555556	0.111111111111	0.33333333333299997	0.222222222222	0.111111111111	0.0	0.33333333333299997	0.444444444444	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71.84	8.0	MAN	0.666666666667	0.0	0.666666666667	0.0	0.33333333333299997	0.222222222222	0.111111111111	0.0	0.555555555556	0.222222222222	0.444444444444	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79.84	1.0	MAN	0.555555555556	0.0	0.555555555556	0.0	0.222222222222	0.111111111111	0.0	0.0	0.444444444444	0.222222222222	0.33333333333299997	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82.84	10.0	DAN	1.0	0.0	1.0	0.111111111111	0.444444444444	0.222222222222	0.555555555556	0.0	0.777777777778	0.777777777778	0.222222222222	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88.84	1.0	BUBBA	0.555555555556	0.0	0.555555555556	0.111111111111	0.33333333333299997	0.33333333333299997	0.111111111111	0.0	0.33333333333299997	0.444444444444	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89.84	1.0	BUBBA	0.888888888889	0.0	0.888888888889	0.111111111111	0.444444444444	0.444444444444	0.111111111111	0.0	0.555555555556	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90.84	6.0	BUBBA	1.0	0.111111111111	0.888888888889	0.111111111111	0.444444444444	0.555555555556	0.222222222222	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90.84	7.0	FORREST	0.555555555556	0.0	0.777777777778	0.111111111111	0.444444444444	0.444444444444	0.33333333333299997	0.0	0.111111111111	0.33333333333299997	0.444444444444	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92.84	7.0	DAN	1.0	0.0	1.0	0.111111111111	0.444444444444	0.33333333333299997	0.444444444444	0.0	0.777777777778	0.777777777778	0.222222222222	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96.84	1.0	BUBBA	0.555555555556	0.0	0.555555555556	0.111111111111	0.33333333333299997	0.111111111111	0.0	0.0	0.33333333333299997	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97.84	6.0	FORREST	0.33333333333299997	0.0	0.777777777778	0.111111111111	0.444444444444	0.555555555556	0.222222222222	0.0	0.111111111111	0.33333333333299997	0.444444444444	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99.84	5.0	DAN	1.0	0.0	1.0	0.111111111111	0.33333333333299997	0.444444444444	0.666666666667	0.0	0.777777777778	1.0	0.111111111111	0.0	0.0	0.111111111111	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103.84	1.0	FORREST	0.555555555556	0.0	0.777777777778	0.111111111111	0.444444444444	0.555555555556	0.33333333333299997	0.0	0.111111111111	0.33333333333299997	0.444444444444	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104.84	1.0	FORREST	0.666666666667	0.0	0.888888888889	0.111111111111	0.555555555556	0.555555555556	0.444444444444	0.0	0.111111111111	0.33333333333299997	0.555555555556	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105.84	6.0	FORREST	0.666666666667	0.0	0.888888888889	0.111111111111	0.555555555556	0.555555555556	0.555555555556	0.0	0.111111111111	0.33333333333299997	0.555555555556	0.0	0.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111.84	1.0	FORREST	0.555555555556	0.0	0.777777777778	0.111111111111	0.444444444444	0.555555555556	0.555555555556	0.0	0.111111111111	0.222222222222	0.555555555556	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112.84	2.0	FORREST	0.666666666667	0.0	0.888888888889	0.111111111111	0.555555555556	0.555555555556	0.666666666667	0.0	0.111111111111	0.33333333333299997	0.555555555556	0.0	0.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114.84	6.0	BUBBA	0.722222222222	0.0	0.722222222222	0.111111111111	0.33333333333299997	0.277777777778	0.444444444444	0.0	0.111111111111	0.444444444444	0.277777777778	0.0	0.0	0.0	0.0	0.722222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114.84	6.0	FORREST	0.555555555556	0.0	0.777777777778	0.111111111111	0.444444444444	0.555555555556	0.555555555556	0.0	0.111111111111	0.222222222222	0.555555555556	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120.84	2.0	FORREST	0.722222222222	0.0	0.944444444444	0.111111111111	0.555555555556	0.555555555556	0.722222222222	0.0	0.111111111111	0.388888888889	0.555555555556	0.0	0.0	0.0	0.0	0.944444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
122.84	17.0	FORREST	0.666666666667	0.0	0.888888888889	0.111111111111	0.555555555556	0.444444444444	0.666666666667	0.0	0.111111111111	0.444444444444	0.444444444444	0.0	0.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
139.84	2.0	FORREST	0.888888888889	0.0555555555556	0.888888888889	0.111111111111	0.666666666667	0.444444444444	0.722222222222	0.0	0.33333333333299997	0.611111111111	0.277777777778	0.0	0.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141.84	1.0	FORREST	1.0	0.111111111111	1.0	0.111111111111	0.666666666667	0.555555555556	0.666666666667	0.0	0.555555555556	0.777777777778	0.222222222222	0.0	0.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142.84	23.0	FORREST	1.0	0.0	1.0	0.111111111111	0.666666666667	0.555555555556	0.666666666667	0.0	0.444444444444	0.777777777778	0.222222222222	0.0	0.0	0.0	0.0	0.888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165.84	3.0	FORREST	0.555555555556	0.0	1.0	0.111111111111	0.666666666667	0.444444444444	0.888888888889	0.0	0.33333333333299997	0.777777777778	0.222222222222	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
168.84	1.0	FORREST	0.444444444444	0.0	0.888888888889	0.111111111111	0.555555555556	0.444444444444	0.777777777778	0.0	0.33333333333299997	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
168.84	1.0	MAN	0.444444444444	0.0	0.666666666667	0.0	0.222222222222	0.444444444444	0.33333333333299997	0.0	0.0	0.111111111111	0.555555555556	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169.84	23.0	FORREST	0.444444444444	0.0	0.666666666667	0.111111111111	0.555555555556	0.444444444444	0.555555555556	0.0	0.33333333333299997	0.555555555556	0.111111111111	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169.84	24.0	MAN	0.666666666667	0.0	0.888888888889	0.0	0.444444444444	0.666666666667	0.444444444444	0.0	0.0	0.111111111111	0.777777777778	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
192.84	2.0	FORREST	0.666666666667	0.0	0.666666666667	0.111111111111	0.555555555556	0.444444444444	0.444444444444	0.0	0.166666666667	0.555555555556	0.111111111111	0.0	0.0	0.0	0.0	0.611111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
194.84	3.0	FORREST	0.777777777778	0.0	0.777777777778	0.111111111111	0.555555555556	0.555555555556	0.555555555556	0.0	0.111111111111	0.666666666667	0.111111111111	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197.84	6.0	FORREST	0.555555555556	0.0	0.777777777778	0.111111111111	0.555555555556	0.444444444444	0.666666666667	0.0	0.111111111111	0.666666666667	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
203.84	3.0	FORREST	0.777777777778	0.0	0.777777777778	0.111111111111	0.555555555556	0.555555555556	0.555555555556	0.0	0.111111111111	0.666666666667	0.111111111111	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
206.84	5.0	FORREST	0.555555555556	0.0	0.777777777778	0.111111111111	0.555555555556	0.444444444444	0.555555555556	0.0	0.111111111111	0.666666666667	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
207.84	3.0	MAN	0.444444444444	0.0	0.666666666667	0.0	0.222222222222	0.33333333333299997	0.111111111111	0.0	0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
211.84	13.0	FORREST	0.888888888889	0.0	0.888888888889	0.111111111111	0.555555555556	0.666666666667	0.555555555556	0.0	0.111111111111	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
221.84	3.0	DAN	0.666666666667	0.0	0.666666666667	0.222222222222	0.33333333333299997	0.33333333333299997	0.222222222222	0.0	0.444444444444	0.33333333333299997	0.33333333333299997	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
224.84	6.0	DAN	0.777777777778	0.0	0.777777777778	0.222222222222	0.33333333333299997	0.444444444444	0.33333333333299997	0.0	0.555555555556	0.33333333333299997	0.444444444444	0.0	0.0	0.0	0.0	0.33333333333299997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
224.84	24.0	FORREST	0.555555555556	0.111111111111	0.666666666667	0.111111111111	0.555555555556	0.555555555556	0.555555555556	0.0	0.111111111111	0.666666666667	0.111111111111	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
230.84	2.0	DAN	0.888888888889	0.0	0.888888888889	0.222222222222	0.444444444444	0.555555555556	0.444444444444	0.0	0.555555555556	0.444444444444	0.444444444444	0.0	0.0	0.0	0.0	0.33333333333299997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
232.84	18.0	DAN	1.0	0.0	1.0	0.222222222222	0.222222222222	0.777777777778	0.666666666667	0.0	0.777777777778	0.888888888889	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
250.84	4.0	DAN	0.666666666667	0.0	0.666666666667	0.222222222222	0.111111111111	0.555555555556	0.444444444444	0.0	0.555555555556	0.555555555556	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
253.84	3.0	FORREST	0.444444444444	0.111111111111	0.555555555556	0.111111111111	0.555555555556	0.444444444444	0.33333333333299997	0.0	0.111111111111	0.555555555556	0.111111111111	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254.84	7.0	DAN	0.555555555556	0.0	0.555555555556	0.222222222222	0.111111111111	0.444444444444	0.444444444444	0.0	0.444444444444	0.444444444444	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
256.84	9.0	FORREST	0.555555555556	0.111111111111	0.666666666667	0.111111111111	0.555555555556	0.555555555556	0.444444444444	0.0	0.222222222222	0.555555555556	0.222222222222	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
261.84	2.0	DAN	0.722222222222	0.0	0.722222222222	0.277777777778	0.111111111111	0.555555555556	0.555555555556	0.0	0.611111111111	0.611111111111	0.111111111111	0.0	0.0	0.0555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
263.84	7.0	DAN	1.0	0.0	1.0	0.444444444444	0.33333333333299997	0.444444444444	0.777777777778	0.0	0.777777777778	1.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265.84	2.0	FORREST	0.444444444444	0.111111111111	0.555555555556	0.111111111111	0.555555555556	0.444444444444	0.33333333333299997	0.0	0.111111111111	0.555555555556	0.111111111111	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
267.84	22.0	FORREST	0.555555555556	0.111111111111	0.666666666667	0.111111111111	0.555555555556	0.555555555556	0.33333333333299997	0.0	0.111111111111	0.666666666667	0.111111111111	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270.84	28.0	DAN	1.0	0.0	1.0	0.222222222222	0.222222222222	0.555555555556	0.777777777778	0.0	0.777777777778	0.888888888889	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289.84	30.0	FORREST	0.888888888889	0.0	0.888888888889	0.111111111111	0.388888888889	0.555555555556	0.444444444444	0.0	0.444444444444	0.666666666667	0.222222222222	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.84	1.0	DAN	0.666666666667	0.0	0.666666666667	0.0	0.111111111111	0.33333333333299997	0.444444444444	0.0	0.555555555556	0.555555555556	0.111111111111	0.0	0.0	0.111111111111	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
319.84	2.0	FORREST	0.666666666667	0.111111111111	0.555555555556	0.111111111111	0.444444444444	0.444444444444	0.33333333333299997	0.0	0.33333333333299997	0.444444444444	0.222222222222	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
321.84	17.0	FORREST	0.777777777778	0.0	1.0	0.222222222222	0.555555555556	0.777777777778	0.33333333333299997	0.0	0.33333333333299997	0.888888888889	0.111111111111	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0
325.84	1.0	BUBBA	0.111111111111	0.0	0.555555555556	0.111111111111	0.222222222222	0.33333333333299997	0.111111111111	0.0	0.222222222222	0.111111111111	0.444444444444	0.0	0.0	0.0	0.0	0.222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
326.84	1.0	BUBBA	-0.111111111111	0.0	0.777777777778	0.111111111111	0.33333333333299997	0.33333333333299997	0.111111111111	0.0	0.444444444444	0.222222222222	0.555555555556	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0
327.84	14.0	BUBBA	0.0	0.0	0.888888888889	0.111111111111	0.444444444444	0.33333333333299997	0.111111111111	0.0	0.444444444444	0.222222222222	0.666666666667	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0
338.84	1.0	FORREST	0.666666666667	0.0	0.888888888889	0.111111111111	0.444444444444	0.888888888889	0.222222222222	0.0	0.33333333333299997	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
339.84	8.0	FORREST	1.0	0.0	1.0	0.222222222222	0.33333333333299997	1.0	0.222222222222	0.0	0.444444444444	0.888888888889	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0
341.84	20.0	BUBBA	0.111111111111	0.0	0.777777777778	0.111111111111	0.444444444444	0.33333333333299997	0.111111111111	0.0	0.33333333333299997	0.222222222222	0.555555555556	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
347.84	1.0	FORREST	0.888888888889	0.111111111111	0.777777777778	0.111111111111	0.444444444444	0.777777777778	0.222222222222	0.0	0.33333333333299997	0.777777777778	0.111111111111	0.0	0.0	0.0	0.0	0.555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.444444444444	0.0	0.0
