onset	duration	character	arousal	valence_positive	valence_negative	c_audio	c_context	c_face	c_gesture	c_narrator	c_verbal	d_other	d_self	e_admiration	e_anger/rage	e_contempt	e_disappointment	e_fear	e_fears_confirmed	e_gloating	e_gratification	e_gratitude	e_happiness	e_happy-for	e_hate	e_hope	e_love	e_pity/compassion	e_pride	e_relief	e_remorse	e_resent	e_sadness	e_satisfaction	e_shame
768.0	2.0	BOY	-0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.0	3.0	FORREST	-0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.0	7.0	FORRESTVO	-1.0	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.0	4.0	FORREST	-0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333
826.0	6.0	FORRESTVO	-0.666666666667	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.0	5.0	FORRESTVO	-0.333333333333	1.0	0.0	0.333333333333	0.333333333333	0.0	0.0	0.0	0.666666666667	0.666666666667	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.0	3.0	FORRESTVO	0.0	0.666666666667	0.0	0.333333333333	0.333333333333	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.0	15.0	FORRESTVO	-0.333333333333	1.0	0.0	0.333333333333	0.333333333333	0.0	0.0	0.0	0.666666666667	0.666666666667	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.0	1.0	JENNY	0.0	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.0	1.0	JENNY	0.333333333333	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.0	1.0	JENNY	0.666666666667	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.0	4.0	FORRESTVO	-1.0	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887.0	6.0	FORREST	-0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0
893.0	6.0	FORREST	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0
902.0	1.0	BOY	0.0	0.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.0	2.0	BOY	0.0	0.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.0	1.0	JENNY	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.0	3.0	JENNY	0.666666666667	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.0	4.0	BOY	0.666666666667	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.0	3.0	JENNY	1.0	0.0	1.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.0	1.0	JENNY	0.666666666667	0.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.0	2.0	BOY	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.0	3.0	JENNY	0.333333333333	0.666666666667	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
946.0	1.0	JENNY	0.666666666667	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.0	9.0	FORREST	0.0	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0
992.0	1.0	BOY	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.0	16.0	FORREST	0.666666666667	0.333333333333	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999.0	2.0	BOY	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.0	2.0	MAN	-0.666666666667	0.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062.0	5.0	JENNY	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.0	46.0	JENNYSDAD	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067.0	35.0	JENNY	-0.333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1102.0	8.0	JENNY	-0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0
1147.0	1.0	OLDERBOYS	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1148.0	2.0	JENNY	0.166666666667	0.0	0.833333333333	0.333333333333	0.0	0.0	0.0	0.0	0.833333333333	0.833333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1148.0	19.0	OLDERBOYS	0.333333333333	0.333333333333	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1150.0	12.0	JENNY	0.333333333333	0.0	1.0	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1162.0	2.0	JENNY	0.666666666667	0.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1167.0	4.0	OLDERBOYS	0.333333333333	0.666666666667	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.333333333333	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1171.0	2.0	OLDERBOYS	0.666666666667	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1173.0	3.0	OLDERBOYS	0.333333333333	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1176.0	18.0	OLDERBOYS	0.0	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1190.0	4.0	JENNY	0.166666666667	0.0	0.833333333333	0.166666666667	0.0	0.0	0.0	0.0	0.833333333333	0.833333333333	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1204.0	4.0	OLDERBOYS	1.0	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.666666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1208.0	4.0	OLDERBOYS	0.666666666667	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1229.0	1.0	MAN	0.333333333333	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1230.0	2.0	MAN	0.666666666667	0.333333333333	0.333333333333	0.166666666667	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.333333333333	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1232.0	1.0	MAN	0.666666666667	0.333333333333	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1233.0	3.0	MAN	0.333333333333	0.666666666667	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1236.0	4.0	FORRESTVO	-1.0	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0
1240.0	1.0	FORRESTVO	-0.666666666667	0.666666666667	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0
1248.0	37.0	MAN	0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1285.0	2.0	MAN	0.666666666667	0.333333333333	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1287.0	3.0	MAN	0.0	0.666666666667	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	1.0	0.666666666667	0.333333333333	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1290.0	2.0	MAN	0.0	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.333333333333	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1321.0	2.0	JENNY	0.0	0.333333333333	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1333.0	9.0	FORREST	0.666666666667	0.0	0.666666666667	0.0	0.333333333333	0.0	0.0	0.666666666667	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1334.0	10.0	JENNY	1.0	0.0	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.666666666667	0.666666666667	0.333333333333	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1342.0	1.0	FORREST	0.333333333333	0.0	1.0	0.0	0.666666666667	0.0	0.0	0.333333333333	0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0
